"","X","date","hour","account","year","month","day","DayOfWeek","Weekday","kWh","peakhour","Temperature"
"2569",2569,"2014-04-18",1,999999999,2014,4,18,5,1,67.8856562778169,0,36
"2570",2570,"2014-04-18",2,999999999,2014,4,18,5,1,66.3151833314109,0,34
"2571",2571,"2014-04-18",3,999999999,2014,4,18,5,1,64.7447103850049,0,33.1
"2572",2572,"2014-04-18",4,999999999,2014,4,18,5,1,63.1742374385989,0,32
"2573",2573,"2014-04-18",5,999999999,2014,4,18,5,1,61.603764492193,0,31.45
"2574",2574,"2014-04-18",6,999999999,2014,4,18,5,1,1.41,0,33.1
"2575",2575,"2014-04-18",7,999999999,2014,4,18,5,1,16.5,1,36.4
"2576",2576,"2014-04-18",8,999999999,2014,4,18,5,1,0.795,1,39.9
"2577",2577,"2014-04-18",9,999999999,2014,4,18,5,1,0.39,1,39.9
"2578",2578,"2014-04-18",10,999999999,2014,4,18,5,1,1.38,1,41
"2579",2579,"2014-04-18",11,999999999,2014,4,18,5,1,16.26,1,41
"2580",2580,"2014-04-18",12,999999999,2014,4,18,5,1,10.86,1,41
"2581",2581,"2014-04-18",13,999999999,2014,4,18,5,1,1.08,1,41
"2582",2582,"2014-04-18",14,999999999,2014,4,18,5,1,0.12,1,41
"2583",2583,"2014-04-18",15,999999999,2014,4,18,5,1,128.495304757872,1,41
"2584",2584,"2014-04-18",16,999999999,2014,4,18,5,1,126.924831811466,1,39.9
"2585",2585,"2014-04-18",17,999999999,2014,4,18,5,1,125.35435886506,1,39
"2586",2586,"2014-04-18",18,999999999,2014,4,18,5,1,123.783885918654,1,39
"2587",2587,"2014-04-18",19,999999999,2014,4,18,5,1,122.213412972248,1,37.65
"2588",2588,"2014-04-18",20,999999999,2014,4,18,5,1,38.0466702961033,0,37.9
"2589",2589,"2014-04-18",21,999999999,2014,4,18,5,1,36.4761973496974,0,37.65
"2590",2590,"2014-04-18",22,999999999,2014,4,18,5,1,34.9057244032914,0,37.9
"2591",2591,"2014-04-18",23,999999999,2014,4,18,5,1,33.3352514568854,0,37.9
"2592",2592,"2014-04-19",0,999999999,2014,4,19,6,0,-0.722728415758276,0,37.5666666666667
"2593",2593,"2014-04-19",1,999999999,2014,4,19,6,0,-2.29320136216426,0,37
"2594",2594,"2014-04-19",2,999999999,2014,4,19,6,0,-3.86367430857023,0,37.9
"2595",2595,"2014-04-19",3,999999999,2014,4,19,6,0,-5.4341472549762,0,37.9
"2596",2596,"2014-04-19",4,999999999,2014,4,19,6,0,-7.00462020138217,0,39
"2597",2597,"2014-04-19",5,999999999,2014,4,19,6,0,-8.57509314778816,0,39
"2598",2598,"2014-04-19",6,999999999,2014,4,19,6,0,-10.1455660941941,0,41
"2599",2599,"2014-04-19",7,999999999,2014,4,19,6,0,70.8802306891386,1,45
"2600",2600,"2014-04-19",8,999999999,2014,4,19,6,0,69.3097577427326,1,50
"2601",2601,"2014-04-19",9,999999999,2014,4,19,6,0,67.7392847963267,1,54
"2602",2602,"2014-04-19",10,999999999,2014,4,19,6,0,66.1688118499207,1,57
"2603",2603,"2014-04-19",11,999999999,2014,4,19,6,0,64.5983389035147,1,59
"2604",2604,"2014-04-19",12,999999999,2014,4,19,6,0,63.0278659571087,1,60.1
"2605",2605,"2014-04-19",13,999999999,2014,4,19,6,0,61.4573930107028,1,60.1
"2606",2606,"2014-04-19",14,999999999,2014,4,19,6,0,59.8869200642968,1,62.1
"2607",2607,"2014-04-19",15,999999999,2014,4,19,6,0,58.3164471178908,1,62.1
"2608",2608,"2014-04-19",16,999999999,2014,4,19,6,0,56.7459741714848,1,62.1
"2609",2609,"2014-04-19",17,999999999,2014,4,19,6,0,55.1755012250789,1,60.1
"2610",2610,"2014-04-19",18,999999999,2014,4,19,6,0,53.6050282786729,1,57.9
"2611",2611,"2014-04-19",19,999999999,2014,4,19,6,0,52.0345553322669,1,54
"2612",2612,"2014-04-19",20,999999999,2014,4,19,6,0,-32.1321873438778,0,51.1
"2613",2613,"2014-04-19",21,999999999,2014,4,19,6,0,-33.7026602902838,0,48
"2614",2614,"2014-04-19",22,999999999,2014,4,19,6,0,-35.2731332366897,0,48
"2615",2615,"2014-04-19",23,999999999,2014,4,19,6,0,-36.8436061830957,0,46
"2616",2616,"2014-04-20",0,999999999,2014,4,20,0,0,-8.05278643476357,0,45
"2617",2617,"2014-04-20",1,999999999,2014,4,20,0,0,-9.62325938116955,0,44.1
"2618",2618,"2014-04-20",2,999999999,2014,4,20,0,0,-11.1937323275755,0,41
"2619",2619,"2014-04-20",3,999999999,2014,4,20,0,0,-12.7642052739815,0,41
"2620",2620,"2014-04-20",4,999999999,2014,4,20,0,0,-14.3346782203875,0,41
"2621",2621,"2014-04-20",5,999999999,2014,4,20,0,0,-15.9051511667934,0,41
"2622",2622,"2014-04-20",6,999999999,2014,4,20,0,0,-17.4756241131994,0,42.1
"2623",2623,"2014-04-20",7,999999999,2014,4,20,0,0,63.5501726701333,1,44.1
"2624",2624,"2014-04-20",8,999999999,2014,4,20,0,0,61.9796997237274,1,46
"2625",2625,"2014-04-20",9,999999999,2014,4,20,0,0,60.4092267773214,1,46
"2626",2626,"2014-04-20",10,999999999,2014,4,20,0,0,58.8387538309154,1,46
"2627",2627,"2014-04-20",11,999999999,2014,4,20,0,0,57.2682808845094,1,46
"2628",2628,"2014-04-20",12,999999999,2014,4,20,0,0,55.6978079381035,1,46.9
"2629",2629,"2014-04-20",13,999999999,2014,4,20,0,0,54.1273349916975,1,46.9
"2630",2630,"2014-04-20",14,999999999,2014,4,20,0,0,52.5568620452915,1,46.9
"2631",2631,"2014-04-20",15,999999999,2014,4,20,0,0,50.9863890988855,1,46.9
"2632",2632,"2014-04-20",16,999999999,2014,4,20,0,0,49.4159161524796,1,46
"2633",2633,"2014-04-20",17,999999999,2014,4,20,0,0,47.8454432060736,1,44.1
"2634",2634,"2014-04-20",18,999999999,2014,4,20,0,0,46.2749702596676,1,43
"2635",2635,"2014-04-20",19,999999999,2014,4,20,0,0,44.7044973132616,1,42.1
"2636",2636,"2014-04-20",20,999999999,2014,4,20,0,0,-39.4622453628831,0,42.1
"2637",2637,"2014-04-20",21,999999999,2014,4,20,0,0,-41.032718309289,0,42.1
"2638",2638,"2014-04-20",22,999999999,2014,4,20,0,0,-42.603191255695,0,41
"2639",2639,"2014-04-20",23,999999999,2014,4,20,0,0,-44.173664202101,0,39
"2640",2640,"2014-04-21",0,999999999,2014,4,21,1,1,63.2866115939824,0,39.9
"2641",2641,"2014-04-21",1,999999999,2014,4,21,1,1,61.7161386475764,0,39.9
"2642",2642,"2014-04-21",2,999999999,2014,4,21,1,1,60.1456657011705,0,37.9
"2643",2643,"2014-04-21",3,999999999,2014,4,21,1,1,58.5751927547645,0,37.9
"2644",2644,"2014-04-21",4,999999999,2014,4,21,1,1,57.0047198083585,0,37.9
"2645",2645,"2014-04-21",5,999999999,2014,4,21,1,1,55.4342468619525,0,37
"2646",2646,"2014-04-21",6,999999999,2014,4,21,1,1,53.8637739155465,0,39
"2647",2647,"2014-04-21",7,999999999,2014,4,21,1,1,10.56,1,42.1
"2648",2648,"2014-04-21",8,999999999,2014,4,21,1,1,4.41,1,48
"2649",2649,"2014-04-21",9,999999999,2014,4,21,1,1,0.03,1,52
"2650",2650,"2014-04-21",10,999999999,2014,4,21,1,1,130.178151859661,1,55
"2651",2651,"2014-04-21",11,999999999,2014,4,21,1,1,128.607678913255,1,59
"2652",2652,"2014-04-21",12,999999999,2014,4,21,1,1,127.037205966849,1,55
"2653",2653,"2014-04-21",13,999999999,2014,4,21,1,1,125.466733020443,1,57.9
"2654",2654,"2014-04-21",14,999999999,2014,4,21,1,1,123.896260074037,1,63
"2655",2655,"2014-04-21",15,999999999,2014,4,21,1,1,122.325787127631,1,66.9
"2656",2656,"2014-04-21",16,999999999,2014,4,21,1,1,120.755314181226,1,68
"2657",2657,"2014-04-21",17,999999999,2014,4,21,1,1,119.18484123482,1,64.9
"2658",2658,"2014-04-21",18,999999999,2014,4,21,1,1,117.614368288414,1,62.1
"2659",2659,"2014-04-21",19,999999999,2014,4,21,1,1,116.043895342008,1,57.9
"2660",2660,"2014-04-21",20,999999999,2014,4,21,1,1,31.8771526658629,0,55
"2661",2661,"2014-04-21",21,999999999,2014,4,21,1,1,30.3066797194569,0,53.1
"2662",2662,"2014-04-21",22,999999999,2014,4,21,1,1,28.7362067730509,0,52
"2663",2663,"2014-04-21",23,999999999,2014,4,21,1,1,27.165733826645,0,51.1
"2664",2664,"2014-04-22",0,999999999,2014,4,22,2,1,63.8668817883648,0,50
"2665",2665,"2014-04-22",1,999999999,2014,4,22,2,1,62.2964088419589,0,48.9
"2666",2666,"2014-04-22",2,999999999,2014,4,22,2,1,60.7259358955529,0,48.9
"2667",2667,"2014-04-22",3,999999999,2014,4,22,2,1,59.1554629491469,0,48.9
"2668",2668,"2014-04-22",4,999999999,2014,4,22,2,1,57.5849900027409,0,48.9
"2669",2669,"2014-04-22",5,999999999,2014,4,22,2,1,56.014517056335,0,46.9
"2670",2670,"2014-04-22",6,999999999,2014,4,22,2,1,54.444044109929,0,48
"2671",2671,"2014-04-22",7,999999999,2014,4,22,2,1,2.52,1,51.1
"2672",2672,"2014-04-22",8,999999999,2014,4,22,2,1,0.015,1,55.9
"2673",2673,"2014-04-22",9,999999999,2014,4,22,2,1,0.06,1,62.1
"2674",2674,"2014-04-22",10,999999999,2014,4,22,2,1,0.345,1,64.9
"2675",2675,"2014-04-22",11,999999999,2014,4,22,2,1,129.187949107638,1,69.1
"2676",2676,"2014-04-22",12,999999999,2014,4,22,2,1,0.135,1,71.1
"2677",2677,"2014-04-22",13,999999999,2014,4,22,2,1,126.047003214826,1,71.1
"2678",2678,"2014-04-22",14,999999999,2014,4,22,2,1,124.47653026842,1,70
"2679",2679,"2014-04-22",15,999999999,2014,4,22,2,1,0.36,1,68
"2680",2680,"2014-04-22",16,999999999,2014,4,22,2,1,0.03,1,66.9
"2681",2681,"2014-04-22",17,999999999,2014,4,22,2,1,0.525,1,63
"2682",2682,"2014-04-22",18,999999999,2014,4,22,2,1,0.225,1,62.1
"2683",2683,"2014-04-22",19,999999999,2014,4,22,2,1,0.255,1,60.1
"2684",2684,"2014-04-22",20,999999999,2014,4,22,2,1,32.4574228602453,0,57
"2685",2685,"2014-04-22",21,999999999,2014,4,22,2,1,30.8869499138393,0,55
"2686",2686,"2014-04-22",22,999999999,2014,4,22,2,1,29.3164769674334,0,54
"2687",2687,"2014-04-22",23,999999999,2014,4,22,2,1,27.7460040210274,0,54
"2688",2688,"2014-04-23",0,999999999,2014,4,23,3,1,64.4471519827472,0,54
"2689",2689,"2014-04-23",1,999999999,2014,4,23,3,1,62.8766790363413,0,53.1
"2690",2690,"2014-04-23",2,999999999,2014,4,23,3,1,61.3062060899353,0,54
"2691",2691,"2014-04-23",3,999999999,2014,4,23,3,1,59.7357331435293,0,51.1
"2692",2692,"2014-04-23",4,999999999,2014,4,23,3,1,58.1652601971233,0,51.1
"2693",2693,"2014-04-23",5,999999999,2014,4,23,3,1,56.5947872507174,0,52
"2694",2694,"2014-04-23",6,999999999,2014,4,23,3,1,55.0243143043114,0,55.9
"2695",2695,"2014-04-23",7,999999999,2014,4,23,3,1,7.59,1,57
"2696",2696,"2014-04-23",8,999999999,2014,4,23,3,1,3.135,1,53.8
"2697",2697,"2014-04-23",9,999999999,2014,4,23,3,1,1.485,1,53.475
"2698",2698,"2014-04-23",10,999999999,2014,4,23,3,1,19.695,1,52
"2699",2699,"2014-04-23",11,999999999,2014,4,23,3,1,23.52,1,51.9
"2700",2700,"2014-04-23",12,999999999,2014,4,23,3,1,18.345,1,51.1
"2701",2701,"2014-04-23",13,999999999,2014,4,23,3,1,14.7,1,50
"2702",2702,"2014-04-23",14,999999999,2014,4,23,3,1,33.45,1,48.9
"2703",2703,"2014-04-23",15,999999999,2014,4,23,3,1,26.235,1,53.6
"2704",2704,"2014-04-23",16,999999999,2014,4,23,3,1,8.16,1,52
"2705",2705,"2014-04-23",17,999999999,2014,4,23,3,1,6.195,1,51.1
"2706",2706,"2014-04-23",18,999999999,2014,4,23,3,1,6.45,1,51.1
"2707",2707,"2014-04-23",19,999999999,2014,4,23,3,1,4.77,1,51.1
"2708",2708,"2014-04-23",20,999999999,2014,4,23,3,1,2.04,0,50
"2709",2709,"2014-04-23",21,999999999,2014,4,23,3,1,1.86,0,48.9
"2710",2710,"2014-04-23",22,999999999,2014,4,23,3,1,0.015,0,48
"2711",2711,"2014-04-23",23,999999999,2014,4,23,3,1,28.3262742154098,0,46.9
"2712",2712,"2014-04-24",0,999999999,2014,4,24,4,1,65.0274221771297,0,46.9
"2713",2713,"2014-04-24",1,999999999,2014,4,24,4,1,63.4569492307237,0,46.9
"2714",2714,"2014-04-24",2,999999999,2014,4,24,4,1,61.8864762843177,0,46
"2715",2715,"2014-04-24",3,999999999,2014,4,24,4,1,60.3160033379118,0,44.1
"2716",2716,"2014-04-24",4,999999999,2014,4,24,4,1,58.7455303915058,0,43
"2717",2717,"2014-04-24",5,999999999,2014,4,24,4,1,57.1750574450998,0,42.1
"2718",2718,"2014-04-24",6,999999999,2014,4,24,4,1,55.6045844986938,0,43
"2719",2719,"2014-04-24",7,999999999,2014,4,24,4,1,10.755,1,44.1
"2720",2720,"2014-04-24",8,999999999,2014,4,24,4,1,11.67,1,45
"2721",2721,"2014-04-24",9,999999999,2014,4,24,4,1,11.715,1,46.9
"2722",2722,"2014-04-24",10,999999999,2014,4,24,4,1,16.335,1,50
"2723",2723,"2014-04-24",11,999999999,2014,4,24,4,1,0.48,1,52
"2724",2724,"2014-04-24",12,999999999,2014,4,24,4,1,128.778016549997,1,55
"2725",2725,"2014-04-24",13,999999999,2014,4,24,4,1,0.3,1,55.9
"2726",2726,"2014-04-24",14,999999999,2014,4,24,4,1,125.637070657185,1,57.9
"2727",2727,"2014-04-24",16,999999999,2014,4,24,4,1,171.344996,1,57.9
"2728",2728,"2014-04-24",17,999999999,2014,4,24,4,1,162.164997,1,55.9
"2729",2729,"2014-04-24",18,999999999,2014,4,24,4,1,175.679997,1,54
"2730",2730,"2014-04-24",19,999999999,2014,4,24,4,1,173.849998,1,53.1
"2731",2731,"2014-04-24",20,999999999,2014,4,24,4,1,172.154995,0,52
"2732",2732,"2014-04-24",21,999999999,2014,4,24,4,1,161.339999,0,51.1
"2733",2733,"2014-04-24",22,999999999,2014,4,24,4,1,91.575,0,50
"2734",2734,"2014-04-24",23,999999999,2014,4,24,4,1,74.79,0,48.9
"2735",2735,"2014-04-25",0,999999999,2014,4,25,5,1,74.085,0,48
"2736",2736,"2014-04-25",1,999999999,2014,4,25,5,1,72.72,0,46.9
"2737",2737,"2014-04-25",2,999999999,2014,4,25,5,1,72.915,0,45
"2738",2738,"2014-04-25",3,999999999,2014,4,25,5,1,72.915,0,46
"2739",2739,"2014-04-25",4,999999999,2014,4,25,5,1,72.225,0,44.1
"2740",2740,"2014-04-25",5,999999999,2014,4,25,5,1,87.585,0,44.1
"2741",2741,"2014-04-25",6,999999999,2014,4,25,5,1,142.694999,0,45
"2742",2742,"2014-04-25",7,999999999,2014,4,25,5,1,146.504997,1,48
"2743",2743,"2014-04-25",8,999999999,2014,4,25,5,1,0.015,1,51.1
"2744",2744,"2014-04-25",9,999999999,2014,4,25,5,1,134.069705583597,1,54
"2745",2745,"2014-04-25",10,999999999,2014,4,25,5,1,0.09,1,54
"2746",2746,"2014-04-25",11,999999999,2014,4,25,5,1,130.928759690785,1,53.1
"2747",2747,"2014-04-25",12,999999999,2014,4,25,5,1,0.15,1,54
"2748",2748,"2014-04-25",13,999999999,2014,4,25,5,1,127.787813797973,1,54
"2749",2749,"2014-04-25",14,999999999,2014,4,25,5,1,126.217340851567,1,55
"2750",2750,"2014-04-25",15,999999999,2014,4,25,5,1,124.646867905161,1,55.9
"2751",2751,"2014-04-25",16,999999999,2014,4,25,5,1,123.076394958755,1,55
"2752",2752,"2014-04-25",17,999999999,2014,4,25,5,1,121.505922012349,1,50
"2753",2753,"2014-04-25",18,999999999,2014,4,25,5,1,119.935449065943,1,57.1
"2754",2754,"2014-04-25",19,999999999,2014,4,25,5,1,118.364976119537,1,54
"2755",2755,"2014-04-25",20,999999999,2014,4,25,5,1,34.1982334433926,0,51.1
"2756",2756,"2014-04-25",21,999999999,2014,4,25,5,1,32.6277604969866,0,50
"2757",2757,"2014-04-25",22,999999999,2014,4,25,5,1,31.0572875505806,0,48.9
"2758",2758,"2014-04-25",23,999999999,2014,4,25,5,1,29.4868146041747,0,48
"2759",2759,"2014-04-26",0,999999999,2014,4,26,6,0,-4.57116526846902,0,46
"2760",2760,"2014-04-26",1,999999999,2014,4,26,6,0,-6.14163821487499,0,46
"2761",2761,"2014-04-26",2,999999999,2014,4,26,6,0,-7.71211116128097,0,46
"2762",2762,"2014-04-26",3,999999999,2014,4,26,6,0,-9.28258410768694,0,45
"2763",2763,"2014-04-26",4,999999999,2014,4,26,6,0,-10.8530570540929,0,45
"2764",2764,"2014-04-26",5,999999999,2014,4,26,6,0,-12.4235300004989,0,45
"2765",2765,"2014-04-26",6,999999999,2014,4,26,6,0,-13.9940029469049,0,46
"2766",2766,"2014-04-26",7,999999999,2014,4,26,6,0,67.0317938364279,1,45
"2767",2767,"2014-04-26",8,999999999,2014,4,26,6,0,65.4613208900219,1,44.1
"2768",2768,"2014-04-26",9,999999999,2014,4,26,6,0,63.8908479436159,1,44.1
"2769",2769,"2014-04-26",10,999999999,2014,4,26,6,0,62.32037499721,1,43
"2770",2770,"2014-04-26",11,999999999,2014,4,26,6,0,60.749902050804,1,43
"2771",2771,"2014-04-26",12,999999999,2014,4,26,6,0,59.179429104398,1,43
"2772",2772,"2014-04-26",13,999999999,2014,4,26,6,0,57.608956157992,1,43.8333333333333
"2773",2773,"2014-04-26",14,999999999,2014,4,26,6,0,56.0384832115861,1,44.1
"2774",2774,"2014-04-26",15,999999999,2014,4,26,6,0,54.4680102651801,1,44.1
"2775",2775,"2014-04-26",16,999999999,2014,4,26,6,0,52.8975373187741,1,44.1
"2776",2776,"2014-04-26",17,999999999,2014,4,26,6,0,51.3270643723681,1,44.1
"2777",2777,"2014-04-26",18,999999999,2014,4,26,6,0,49.7565914259622,1,44.1
"2778",2778,"2014-04-26",19,999999999,2014,4,26,6,0,48.1861184795562,1,43
"2779",2779,"2014-04-26",20,999999999,2014,4,26,6,0,-35.9806241965885,0,43
"2780",2780,"2014-04-26",21,999999999,2014,4,26,6,0,-37.5510971429945,0,42.1
"2781",2781,"2014-04-26",22,999999999,2014,4,26,6,0,-39.1215700894005,0,42.9
"2782",2782,"2014-04-26",23,999999999,2014,4,26,6,0,-40.6920430358064,0,42.1
"2783",2783,"2014-04-27",0,999999999,2014,4,27,0,0,-11.9012232874743,0,43
"2784",2784,"2014-04-27",1,999999999,2014,4,27,0,0,-13.4716962338803,0,42.5666666666667
"2785",2785,"2014-04-27",2,999999999,2014,4,27,0,0,-15.0421691802863,0,42.1
"2786",2786,"2014-04-27",3,999999999,2014,4,27,0,0,-16.6126421266922,0,41
"2787",2787,"2014-04-27",4,999999999,2014,4,27,0,0,-18.1831150730982,0,41.9
"2788",2788,"2014-04-27",5,999999999,2014,4,27,0,0,-19.7535880195042,0,41.9
"2789",2789,"2014-04-27",6,999999999,2014,4,27,0,0,-21.3240609659102,0,42.1
"2790",2790,"2014-04-27",7,999999999,2014,4,27,0,0,59.7017358174226,1,42.1
"2791",2791,"2014-04-27",8,999999999,2014,4,27,0,0,58.1312628710166,1,43
"2792",2792,"2014-04-27",9,999999999,2014,4,27,0,0,56.5607899246106,1,42.9
"2793",2793,"2014-04-27",10,999999999,2014,4,27,0,0,54.9903169782047,1,44.8
"2794",2794,"2014-04-27",11,999999999,2014,4,27,0,0,53.4198440317987,1,45
"2795",2795,"2014-04-27",12,999999999,2014,4,27,0,0,51.8493710853927,1,45.25
"2796",2796,"2014-04-27",13,999999999,2014,4,27,0,0,50.2788981389867,1,44.35
"2797",2797,"2014-04-27",14,999999999,2014,4,27,0,0,48.7084251925808,1,44.8
"2798",2798,"2014-04-27",15,999999999,2014,4,27,0,0,47.1379522461748,1,46
"2799",2799,"2014-04-27",16,999999999,2014,4,27,0,0,45.5674792997688,1,45
"2800",2800,"2014-04-27",17,999999999,2014,4,27,0,0,43.9970063533628,1,45
"2801",2801,"2014-04-27",18,999999999,2014,4,27,0,0,42.4265334069569,1,48
"2802",2802,"2014-04-27",19,999999999,2014,4,27,0,0,40.8560604605509,1,48.9
"2803",2803,"2014-04-27",20,999999999,2014,4,27,0,0,-43.3106822155938,0,48
"2804",2804,"2014-04-27",21,999999999,2014,4,27,0,0,-44.8811551619998,0,48
"2805",2805,"2014-04-27",22,999999999,2014,4,27,0,0,-46.4516281084058,0,46.9
"2806",2806,"2014-04-27",23,999999999,2014,4,27,0,0,-48.0221010548117,0,46
"2807",2807,"2014-04-28",0,999999999,2014,4,28,1,1,59.4381747412717,0,45
"2808",2808,"2014-04-28",1,999999999,2014,4,28,1,1,57.8677017948657,0,44.1
"2809",2809,"2014-04-28",2,999999999,2014,4,28,1,1,56.2972288484597,0,43
"2810",2810,"2014-04-28",3,999999999,2014,4,28,1,1,54.7267559020537,0,43
"2811",2811,"2014-04-28",4,999999999,2014,4,28,1,1,53.1562829556478,0,42.1
"2812",2812,"2014-04-28",5,999999999,2014,4,28,1,1,51.5858100092418,0,42.1
"2813",2813,"2014-04-28",6,999999999,2014,4,28,1,1,6.6,0,43
"2814",2814,"2014-04-28",7,999999999,2014,4,28,1,1,68.4,1,46.9
"2815",2815,"2014-04-28",8,999999999,2014,4,28,1,1,82.259999,1,50
"2816",2816,"2014-04-28",9,999999999,2014,4,28,1,1,93.419999,1,51.1
"2817",2817,"2014-04-28",10,999999999,2014,4,28,1,1,81.51,1,53.1
"2818",2818,"2014-04-28",11,999999999,2014,4,28,1,1,84.855,1,50
"2819",2819,"2014-04-28",12,999999999,2014,4,28,1,1,68.01,1,48
"2820",2820,"2014-04-28",13,999999999,2014,4,28,1,1,61.47,1,50
"2821",2821,"2014-04-28",14,999999999,2014,4,28,1,1,52.5,1,50
"2822",2822,"2014-04-28",15,999999999,2014,4,28,1,1,20.58,1,48.9
"2823",2823,"2014-04-28",16,999999999,2014,4,28,1,1,116.906877328515,1,48
"2824",2824,"2014-04-28",17,999999999,2014,4,28,1,1,115.336404382109,1,50
"2825",2825,"2014-04-28",18,999999999,2014,4,28,1,1,113.765931435703,1,48
"2826",2826,"2014-04-28",19,999999999,2014,4,28,1,1,112.195458489297,1,46.9
"2827",2827,"2014-04-28",20,999999999,2014,4,28,1,1,28.0287158131522,0,46
"2828",2828,"2014-04-28",21,999999999,2014,4,28,1,1,26.4582428667462,0,48.9
"2829",2829,"2014-04-28",22,999999999,2014,4,28,1,1,24.8877699203402,0,46.9
"2830",2830,"2014-04-28",23,999999999,2014,4,28,1,1,23.3172969739342,0,45.7
"2831",2831,"2014-04-29",0,999999999,2014,4,29,2,1,60.0184449356541,0,43
"2832",2832,"2014-04-29",1,999999999,2014,4,29,2,1,58.4479719892481,0,44.1
"2833",2833,"2014-04-29",2,999999999,2014,4,29,2,1,56.8774990428421,0,42.9
"2834",2834,"2014-04-29",3,999999999,2014,4,29,2,1,55.3070260964362,0,43
"2835",2835,"2014-04-29",4,999999999,2014,4,29,2,1,53.7365531500302,0,43
"2836",2836,"2014-04-29",5,999999999,2014,4,29,2,1,52.1660802036242,0,42.1
"2837",2837,"2014-04-29",6,999999999,2014,4,29,2,1,0.09,0,42.1
"2838",2838,"2014-04-29",7,999999999,2014,4,29,2,1,39.24,1,43
"2839",2839,"2014-04-29",8,999999999,2014,4,29,2,1,63.15,1,42.9
"2840",2840,"2014-04-29",9,999999999,2014,4,29,2,1,66.675,1,43
"2841",2841,"2014-04-29",10,999999999,2014,4,29,2,1,73.634998,1,44.1
"2842",2842,"2014-04-29",11,999999999,2014,4,29,2,1,70.11,1,43
"2843",2843,"2014-04-29",12,999999999,2014,4,29,2,1,64.2,1,44.1
"2844",2844,"2014-04-29",13,999999999,2014,4,29,2,1,56.955,1,43
"2845",2845,"2014-04-29",14,999999999,2014,4,29,2,1,52.38,1,43
"2846",2846,"2014-04-29",15,999999999,2014,4,29,2,1,26.4,1,43
"2847",2847,"2014-04-29",16,999999999,2014,4,29,2,1,0.495,1,43
"2848",2848,"2014-04-29",17,999999999,2014,4,29,2,1,0.015,1,42.1
"2849",2849,"2014-04-29",18,999999999,2014,4,29,2,1,114.346201630085,1,42.1
"2850",2850,"2014-04-29",19,999999999,2014,4,29,2,1,112.775728683679,1,42.1
"2851",2851,"2014-04-29",20,999999999,2014,4,29,2,1,28.6089860075346,0,42.1
"2852",2852,"2014-04-29",21,999999999,2014,4,29,2,1,27.0385130611286,0,42.1
"2853",2853,"2014-04-29",22,999999999,2014,4,29,2,1,25.4680401147226,0,42.1
"2854",2854,"2014-04-29",23,999999999,2014,4,29,2,1,23.8975671683167,0,42.1
"2855",2855,"2014-04-30",0,999999999,2014,4,30,3,1,60.5987151300365,0,42.1
"2856",2856,"2014-04-30",1,999999999,2014,4,30,3,1,59.0282421836305,0,42.45
"2857",2857,"2014-04-30",2,999999999,2014,4,30,3,1,57.4577692372246,0,41
"2858",2858,"2014-04-30",3,999999999,2014,4,30,3,1,55.8872962908186,0,41
"2859",2859,"2014-04-30",4,999999999,2014,4,30,3,1,54.3168233444126,0,42.1
"2860",2860,"2014-04-30",5,999999999,2014,4,30,3,1,52.7463503980066,0,42.1
"2861",2861,"2014-04-30",6,999999999,2014,4,30,3,1,51.1758774516007,0,42.1
"2862",2862,"2014-04-30",7,999999999,2014,4,30,3,1,44.535,1,42.1
"2863",2863,"2014-04-30",8,999999999,2014,4,30,3,1,75.66,1,42.1
"2864",2864,"2014-04-30",9,999999999,2014,4,30,3,1,63.225,1,42.1
"2865",2865,"2014-04-30",10,999999999,2014,4,30,3,1,76.095,1,42.9
"2866",2866,"2014-04-30",11,999999999,2014,4,30,3,1,66.885,1,44.1
"2867",2867,"2014-04-30",12,999999999,2014,4,30,3,1,56.115,1,44.8
"2868",2868,"2014-04-30",13,999999999,2014,4,30,3,1,51.33,1,44.4333333333333
"2869",2869,"2014-04-30",14,999999999,2014,4,30,3,1,39.57,1,44.1
"2870",2870,"2014-04-30",15,999999999,2014,4,30,3,1,11.055,1,44.1
"2871",2871,"2014-04-30",16,999999999,2014,4,30,3,1,118.06741771728,1,44.4333333333333
"2872",2872,"2014-04-30",17,999999999,2014,4,30,3,1,116.496944770874,1,42.1
"2873",2873,"2014-04-30",18,999999999,2014,4,30,3,1,114.926471824468,1,42.1
"2874",2874,"2014-04-30",19,999999999,2014,4,30,3,1,113.355998878062,1,42.1
"2875",2875,"2014-04-30",20,999999999,2014,4,30,3,1,29.189256201917,0,42.1
"2876",2876,"2014-04-30",21,999999999,2014,4,30,3,1,27.618783255511,0,42.1
"2877",2877,"2014-04-30",22,999999999,2014,4,30,3,1,26.0483103091051,0,42.1
"2878",2878,"2014-04-30",23,999999999,2014,4,30,3,1,24.4778373626991,0,43
"2879",2879,"2014-05-01",0,999999999,2014,5,1,4,1,90.1599839063124,0,44.1
