"","X","date","hour","account","year","month","day","DayOfWeek","Dayofyear","Weekday","kWh","peakhour","Temperature","pred","KWh_Class"
"1330",1330,"2014-02-25",9,999999999,2014,2,25,2,55,1,132.375,1,24.1,64.2311437152898,"Optimal"
"1331",1331,"2014-02-25",10,999999999,2014,2,25,2,55,1,121.86,1,26.1,67.2658790646555,"Optimal"
"1332",1332,"2014-02-25",11,999999999,2014,2,25,2,55,1,125.805,1,26.1,65.4439978637453,"Optimal"
"1333",1333,"2014-02-25",12,999999999,2014,2,25,2,55,1,108.825,1,27,65.8075941104592,"Optimal"
"1334",1334,"2014-02-25",13,999999999,2014,2,25,2,55,1,103.44,1,28,66.414021184687,"Optimal"
"1335",1335,"2014-02-25",14,999999999,2014,2,25,2,55,1,99.975,1,28,64.5921399837768,"Optimal"
"1336",1336,"2014-02-25",15,999999999,2014,2,25,2,55,1,55.875,1,28.9,64.9557362304907,"Optimal"
"1337",1337,"2014-02-25",16,999999999,2014,2,25,2,55,1,4.47,1,27,58.5200693068185,"Optimal"
"1338",1338,"2014-02-25",17,999999999,2014,2,25,2,55,1,0.78,1,26.1,54.5127106582842,"Optimal"
"1339",1339,"2014-02-25",18,999999999,2014,2,25,2,55,1,0.495,1,25,50.0196903547223,"Optimal"
"1340",1340,"2014-02-25",19,999999999,2014,2,25,2,55,1,0.09,1,24.1,46.0123317061879,"Optimal"
"1341",1341,"2014-02-25",20,999999999,2014,2,25,2,55,1,0.03,0,24.1,-18.4828663303315,"Optimal"
"1342",1342,"2014-02-25",21,999999999,2014,2,25,2,55,1,0.03,0,23,-22.9758866338934,"Optimal"
"1343",1343,"2014-02-25",22,999999999,2014,2,25,2,55,1,0.03,0,23,-24.7977678348036,"Optimal"
"1344",1344,"2014-02-25",23,999999999,2014,2,25,2,55,1,0.03,0,21.9,-29.2907881383655,"Optimal"
"1345",1345,"2014-02-26",0,999999999,2014,2,26,3,56,1,0.03,0,21,10.4270020349447,"Optimal"
"1346",1346,"2014-02-26",1,999999999,2014,2,26,3,56,1,0.03,0,21,8.60512083403454,"Optimal"
"1347",1347,"2014-02-26",2,999999999,2014,2,26,3,56,1,0.03,0,19.9,4.11210053047263,"Optimal"
"1348",1348,"2014-02-26",3,999999999,2014,2,26,3,56,1,0.03,0,18,-2.32356639319961,"Optimal"
"1349",1349,"2014-02-26",4,999999999,2014,2,26,3,56,1,0.03,0,18,-4.1454475941098,"Optimal"
"1350",1350,"2014-02-26",5,999999999,2014,2,26,3,56,1,0.03,0,18,-5.96732879501999,"Optimal"
"1351",1351,"2014-02-26",6,999999999,2014,2,26,3,56,1,29.055,0,19,-5.36090172079225,"Optimal"
"1352",1352,"2014-02-26",7,999999999,2014,2,26,3,56,1,124.365,1,19,55.4905339139068,"Optimal"
"1353",1353,"2014-02-26",8,999999999,2014,2,26,3,56,1,158.055,1,21,58.5252692632724,"Optimal"
"1354",1354,"2014-02-26",9,999999999,2014,2,26,3,56,1,149.25,1,24.1,64.2311437152898,"Optimal"
"1355",1355,"2014-02-26",10,999999999,2014,2,26,3,56,1,130.56,1,26.1,67.2658790646555,"Optimal"
"1356",1356,"2014-02-26",11,999999999,2014,2,26,3,56,1,109.30499,1,28,70.0577835865074,"Optimal"
"1357",1357,"2014-02-26",12,999999999,2014,2,26,3,56,1,102.72,1,30,73.092518935873,"Optimal"
"1358",1358,"2014-02-26",13,999999999,2014,2,26,3,56,1,103.935,1,30.9,73.456115182587,"Optimal"
"1359",1359,"2014-02-26",14,999999999,2014,2,26,3,56,1,99.225,1,30,69.4487565340526,"Optimal"
"1360",1360,"2014-02-26",15,999999999,2014,2,26,3,56,1,54.135,1,28.9,64.9557362304907,"Optimal"
"1361",1361,"2014-02-26",16,999999999,2014,2,26,3,56,1,1.8,1,28,60.9483775819564,"Optimal"
"1362",1362,"2014-02-26",17,999999999,2014,2,26,3,56,1,0.36,1,25,51.8415715556324,"Optimal"
"1363",1363,"2014-02-26",18,999999999,2014,2,26,3,56,1,0.015,1,23,45.1630738044464,"Optimal"
"1364",1364,"2014-02-26",19,999999999,2014,2,26,3,56,1,0.015,1,19.9,35.8134369506086,"Optimal"
"1365",1365,"2014-02-26",20,999999999,2014,2,26,3,56,1,0.015,0,19,-30.8672385335349,"Optimal"
"1366",1366,"2014-02-26",21,999999999,2014,2,26,3,56,1,0.015,0,18,-35.117428009583,"Optimal"
"1367",1367,"2014-02-26",22,999999999,2014,2,26,3,56,1,0.015,0,17.1,-39.1247866581173,"Optimal"
"1368",1368,"2014-02-26",23,999999999,2014,2,26,3,56,1,0.015,0,16,-43.6178069616792,"Optimal"
"1369",1369,"2014-02-27",0,999999999,2014,2,27,4,57,1,0.015,0,16,-1.71453934074489,"Optimal"
"1370",1370,"2014-02-27",1,999999999,2014,2,27,4,57,1,0.015,0,15.1,-5.72189798927921,"Optimal"
"1371",1371,"2014-02-27",2,999999999,2014,2,27,4,57,1,0.015,0,14,-10.2149182928411,"Optimal"
"1372",1372,"2014-02-27",3,999999999,2014,2,27,4,57,1,0.015,0,14,-12.0367994937513,"Optimal"
"1373",1373,"2014-02-27",4,999999999,2014,2,27,4,57,1,0.015,0,12.9,-16.5298197973132,"Optimal"
"1374",1374,"2014-02-27",5,999999999,2014,2,27,4,57,1,0.015,0,12,-20.5371784458475,"Optimal"
"1375",1375,"2014-02-27",6,999999999,2014,2,27,4,57,1,31.155,0,15.1,-14.8313039938302,"Optimal"
"1376",1376,"2014-02-27",7,999999999,2014,2,27,4,57,1,141.375,1,16,48.205609088493,"Optimal"
"1377",1377,"2014-02-27",8,999999999,2014,2,27,4,57,1,160.665,1,19,53.6686527129966,"Optimal"
"1378",1378,"2014-02-27",9,999999999,2014,2,27,4,57,1,151.575,1,21,56.7033880623623,"Optimal"
"1379",1379,"2014-02-27",10,999999999,2014,2,27,4,57,1,150.345,1,25,64.5947399620038,"Optimal"
"1380",1380,"2014-02-27",11,999999999,2014,2,27,4,57,1,134.325,1,28,70.0577835865074,"Optimal"
"1381",1381,"2014-02-27",12,999999999,2014,2,27,4,57,1,118.41,1,28,68.2359023855972,"Optimal"
"1382",1382,"2014-02-27",13,999999999,2014,2,27,4,57,1,105.24,1,28,66.414021184687,"Optimal"
"1383",1383,"2014-02-27",14,999999999,2014,2,27,4,57,1,93.135,1,26.5,60.9496775710699,"Optimal"
"1384",1384,"2014-02-27",15,999999999,2014,2,27,4,57,1,50.265,1,26.233333,58.4802466873535,"Optimal"
"1385",1385,"2014-02-27",16,999999999,2014,2,27,4,57,1,0.84,1,27,58.5200693068185,"Optimal"
"1386",1386,"2014-02-27",17,999999999,2014,2,27,4,57,1,0.84,1,26.1,54.5127106582842,"Optimal"
"1387",1387,"2014-02-27",18,999999999,2014,2,27,4,57,1,0.84,1,25,50.0196903547223,"Optimal"
"1388",1388,"2014-02-27",19,999999999,2014,2,27,4,57,1,0.84,1,24.1,46.0123317061879,"Optimal"
"1389",1389,"2014-02-27",20,999999999,2014,2,27,4,57,1,0.84,0,21,-26.010621983259,"Optimal"
"1390",1390,"2014-02-27",21,999999999,2014,2,27,4,57,1,0.84,0,20.533333,-28.965714522003,"Optimal"
"1391",1391,"2014-02-27",22,999999999,2014,2,27,4,57,1,0.84,0,18.04,-36.8421768794877,"Optimal"
"1392",1392,"2014-02-27",23,999999999,2014,2,27,4,57,1,0.84,0,16,-43.6178069616792,"Optimal"
"1393",1393,"2014-02-28",0,999999999,2014,2,28,5,58,1,0.84,0,14,-6.57115589102074,"Optimal"
"1394",1394,"2014-02-28",1,999999999,2014,2,28,5,58,1,0.84,0,12,-13.2496536422068,"Optimal"
"1395",1395,"2014-02-28",2,999999999,2014,2,28,5,58,1,0.84,0,12,-15.071534843117,"Optimal"
"1396",1396,"2014-02-28",3,999999999,2014,2,28,5,58,1,0.84,0,10.9,-19.5645551466789,"Optimal"
"1397",1397,"2014-02-28",4,999999999,2014,2,28,5,58,1,0.84,0,10.9,-21.3864363475891,"Optimal"
"1398",1398,"2014-02-28",5,999999999,2014,2,28,5,58,1,0.84,0,10,-25.3937949961234,"Optimal"
"1399",1399,"2014-02-28",6,999999999,2014,2,28,5,58,1,29.595,0,10.9,-25.0301987494094,"Optimal"
"1400",1400,"2014-02-28",7,999999999,2014,2,28,5,58,1,125.28,1,12,38.4923759879413,"Optimal"
"1401",1401,"2014-02-28",8,999999999,2014,2,28,5,58,1,154.2,1,15.1,44.1982504399587,"Optimal"
"1402",1402,"2014-02-28",9,999999999,2014,2,28,5,58,1,153.615,1,17.1,47.2329857893244,"Optimal"
"1403",1403,"2014-02-28",10,999999999,2014,2,28,5,58,1,149.805,1,19.9,52.2103677588003,"Optimal"
"1404",1404,"2014-02-28",11,999999999,2014,2,28,5,58,1,119.805,1,21,53.0596256605419,"Optimal"
"1405",1405,"2014-02-28",12,999999999,2014,2,28,5,58,1,106.935,1,23,56.0943610099075,"Optimal"
"1406",1406,"2014-02-28",13,999999999,2014,2,28,5,58,1,104.94,1,24.1,56.9436189116491,"Optimal"
"1407",1407,"2014-02-28",14,999999999,2014,2,28,5,58,1,94.935,1,24.1,55.1217377107389,"Optimal"
"1408",1408,"2014-02-28",15,999999999,2014,2,28,5,58,1,49.26,1,24.1,53.2998565098287,"Optimal"
"1409",1409,"2014-02-28",16,999999999,2014,2,28,5,58,1,49.26,1,24.1,51.4779753089185,"Optimal"
"1410",1410,"2014-02-28",17,999999999,2014,2,28,5,58,1,0.09,1,21.9,44.3138159027049,"Optimal"
"1411",1411,"2014-02-28",18,999999999,2014,2,28,5,58,1,0.015,1,21.9,42.4919347017947,"Optimal"
"1412",1412,"2014-02-28",19,999999999,2014,2,28,5,58,1,0.015,1,21,38.4845760532604,"Optimal"
"1413",1413,"2014-02-28",20,999999999,2014,2,28,5,58,1,0.015,0,21.9,-23.8251445356349,"Optimal"
"1414",1414,"2014-02-28",21,999999999,2014,2,28,5,58,1,0.015,0,21,-27.8325031841692,"Optimal"
"1415",1415,"2014-02-28",22,999999999,2014,2,28,5,58,1,0.015,0,19.9,-32.3255234877311,"Optimal"
"1416",1416,"2014-02-28",23,999999999,2014,2,28,5,58,1,0.015,0,19,-36.3328821362655,"Optimal"
"1417",1417,"2014-03-01",0,999999999,2014,3,1,6,59,0,0.015,0,18,-59.0034135771202,"Optimal"
"1418",1418,"2014-03-01",1,999999999,2014,3,1,6,59,0,0.015,0,18,-60.8252947780304,"Optimal"
"1419",1419,"2014-03-01",2,999999999,2014,3,1,6,59,0,0.015,0,17.1,-64.8326534265647,"Optimal"
"1420",1420,"2014-03-01",3,999999999,2014,3,1,6,59,0,0.015,0,16,-69.3256737301266,"Optimal"
"1421",1421,"2014-03-01",4,999999999,2014,3,1,6,59,0,0.015,0,17.1,-68.4764158283851,"Optimal"
"1422",1422,"2014-03-01",5,999999999,2014,3,1,6,59,0,0.015,0,16,-72.969436131947,"Optimal"
"1423",1423,"2014-03-01",6,999999999,2014,3,1,6,59,0,0.015,0,18,-69.9347007825813,"Optimal"
"1424",1424,"2014-03-01",7,999999999,2014,3,1,6,59,0,0.015,1,21,-1.79834032246854,"Optimal"
"1425",1425,"2014-03-01",8,999999999,2014,3,1,6,59,0,0.015,1,21.9,-1.4347440757546,"Optimal"
"1426",1426,"2014-03-01",9,999999999,2014,3,1,6,59,0,0.03,1,25,4.27113037626278,"Optimal"
"1427",1427,"2014-03-01",10,999999999,2014,3,1,6,59,0,0.03,1,28,9.73417400076637,"Optimal"
"1428",1428,"2014-03-01",11,999999999,2014,3,1,6,59,0,0.03,1,32,17.6255259004079,"Optimal"
"1429",1429,"2014-03-01",12,999999999,2014,3,1,6,59,0,0.03,1,34,20.6602612497735,"Optimal"
"1430",1430,"2014-03-01",13,999999999,2014,3,1,6,59,0,0.03,1,36,23.6949965991392,"Optimal"
"1431",1431,"2014-03-01",14,999999999,2014,3,1,6,59,0,0.03,1,34,17.0164988479532,"Optimal"
"1432",1432,"2014-03-01",15,999999999,2014,3,1,6,59,0,0.03,1,35.1,17.8657567496947,"Optimal"
"1433",1433,"2014-03-01",16,999999999,2014,3,1,6,59,0,0.03,1,34,13.3727364461328,"Optimal"
"1434",1434,"2014-03-01",17,999999999,2014,3,1,6,59,0,0.03,1,33.1,9.36537779759847,"Optimal"
"1435",1435,"2014-03-01",18,999999999,2014,3,1,6,59,0,0.03,1,32,4.87235749403656,"Optimal"
"1436",1436,"2014-03-01",19,999999999,2014,3,1,6,59,0,0.03,1,32,3.05047629312637,"Optimal"
"1437",1437,"2014-03-01",20,999999999,2014,3,1,6,59,0,0.03,0,33.1,-58.7735826407413,"Optimal"
"1438",1438,"2014-03-01",21,999999999,2014,3,1,6,59,0,0.03,0,33.1,-60.5954638416515,"Optimal"
"1439",1439,"2014-03-01",22,999999999,2014,3,1,6,59,0,0.03,0,32,-65.0884841452134,"Optimal"
"1440",1440,"2014-03-01",23,999999999,2014,3,1,6,59,0,0.03,0,32,-66.9103653461236,"Optimal"
"1441",1441,"2014-03-02",0,999999999,2014,3,2,0,60,0,0.03,0,33.1,-22.3359586225375,"Optimal"
"1442",1442,"2014-03-02",1,999999999,2014,3,2,0,60,0,0.03,0,33.1,-24.1578398234477,"Optimal"
"1443",1443,"2014-03-02",2,999999999,2014,3,2,0,60,0,0.03,0,33.1,-25.9797210243579,"Optimal"
"1444",1444,"2014-03-02",3,999999999,2014,3,2,0,60,0,0.03,0,33.1,-27.8016022252681,"Optimal"
"1445",1445,"2014-03-02",4,999999999,2014,3,2,0,60,0,0.03,0,34,-27.4380059785542,"Optimal"
"1446",1446,"2014-03-02",5,999999999,2014,3,2,0,60,0,0.03,0,34,-29.2598871794644,"Optimal"
"1447",1447,"2014-03-02",6,999999999,2014,3,2,0,60,0,0.03,0,33.1,-33.2672458279987,"Optimal"
"1448",1448,"2014-03-02",7,999999999,2014,3,2,0,60,0,0.03,1,34,29.7696672543245,"Optimal"
"1449",1449,"2014-03-02",8,999999999,2014,3,2,0,60,0,0.03,1,34,27.9477860534143,"Optimal"
"1450",1450,"2014-03-02",9,999999999,2014,3,2,0,60,0,0.03,1,34,26.1259048525041,"Optimal"
"1451",1451,"2014-03-02",10,999999999,2014,3,2,0,60,0,0.03,1,35.1,26.9751627542456,"Optimal"
"1452",1452,"2014-03-02",11,999999999,2014,3,2,0,60,0,0.03,1,36,27.3387590009596,"Optimal"
"1453",1453,"2014-03-02",12,999999999,2014,3,2,0,60,0,0.03,1,37.9,30.1306635228114,"Optimal"
"1454",1454,"2014-03-02",13,999999999,2014,3,2,0,60,0,0.03,1,37.9,28.3087823219012,"Optimal"
"1455",1455,"2014-03-02",14,999999999,2014,3,2,0,60,0,0.03,1,36,21.873115398229,"Optimal"
"1456",1456,"2014-03-02",15,999999999,2014,3,2,0,60,0,0.03,1,36,20.0512341973188,"Optimal"
"1457",1457,"2014-03-02",16,999999999,2014,3,2,0,60,0,0.03,1,36,18.2293529964086,"Optimal"
"1458",1458,"2014-03-02",17,999999999,2014,3,2,0,60,0,0.03,1,35.1,14.2219943478743,"Optimal"
"1459",1459,"2014-03-02",18,999999999,2014,3,2,0,60,0,0.03,1,34,9.7289740443124,"Optimal"
"1460",1460,"2014-03-02",19,999999999,2014,3,2,0,60,0,0.03,1,34,7.90709284340221,"Optimal"
"1461",1461,"2014-03-02",20,999999999,2014,3,2,0,60,0,0.03,0,32,-61.444721743393,"Optimal"
"1462",1462,"2014-03-02",21,999999999,2014,3,2,0,60,0,0.03,0,30.9,-65.937742046955,"Optimal"
"1463",1463,"2014-03-02",22,999999999,2014,3,2,0,60,0,0.03,0,30.9,-67.7596232478651,"Optimal"
"1464",1464,"2014-03-02",23,999999999,2014,3,2,0,60,0,0.03,0,30,-71.7669818963995,"Optimal"
"1465",1465,"2014-03-03",0,999999999,2014,3,3,1,61,1,0.03,0,28.9,29.6106374085343,"Optimal"
"1466",1466,"2014-03-03",1,999999999,2014,3,3,1,61,1,0.03,0,28,25.60327876,"Optimal"
"1467",1467,"2014-03-03",2,999999999,2014,3,3,1,61,1,0.03,0,26.1,19.1676118363278,"Optimal"
"1468",1468,"2014-03-03",3,999999999,2014,3,3,1,61,1,0.03,0,24.1,12.4891140851417,"Optimal"
"1469",1469,"2014-03-03",4,999999999,2014,3,3,1,61,1,0.03,0,21.9,5.3249546789281,"Optimal"
"1470",1470,"2014-03-03",5,999999999,2014,3,3,1,61,1,0.03,0,19.9,-1.35354307225794,"Optimal"
"1471",1471,"2014-03-03",6,999999999,2014,3,3,1,61,1,28.665,0,19,-5.36090172079225,"Optimal"
"1472",1472,"2014-03-03",7,999999999,2014,3,3,1,61,1,134.055,1,19,55.4905339139068,"Optimal"
"1473",1473,"2014-03-03",8,999999999,2014,3,3,1,61,1,160.32,1,19,53.6686527129966,"Optimal"
"1474",1474,"2014-03-03",9,999999999,2014,3,3,1,61,1,170.145,1,19.9,54.0322489597105,"Optimal"
"1475",1475,"2014-03-03",10,999999999,2014,3,3,1,61,1,178.425,1,21,54.8815068614521,"Optimal"
"1476",1476,"2014-03-03",11,999999999,2014,3,3,1,61,1,178.29,1,21,53.0596256605419,"Optimal"
"1477",1477,"2014-03-03",12,999999999,2014,3,3,1,61,1,162.915,1,21.9,53.4232219072558,"Optimal"
"1478",1478,"2014-03-03",13,999999999,2014,3,3,1,61,1,139.68,1,21.9,51.6013407063456,"Optimal"
"1479",1479,"2014-03-03",14,999999999,2014,3,3,1,61,1,119.91,1,23,52.4505986080872,"Optimal"
"1480",1480,"2014-03-03",15,999999999,2014,3,3,1,61,1,58.35,1,23,50.628717407177,"Optimal"
"1481",1481,"2014-03-03",16,999999999,2014,3,3,1,61,1,0.33,1,23,48.8068362062668,"Optimal"
"1482",1482,"2014-03-03",17,999999999,2014,3,3,1,61,1,0.33,1,21.9,44.3138159027049,"Optimal"
"1483",1483,"2014-03-03",18,999999999,2014,3,3,1,61,1,0.06,1,21.9,42.4919347017947,"Optimal"
"1484",1484,"2014-03-03",19,999999999,2014,3,3,1,61,1,0.06,1,21,38.4845760532604,"Optimal"
"1485",1485,"2014-03-03",20,999999999,2014,3,3,1,61,1,0.06,0,19,-30.8672385335349,"Optimal"
"1486",1486,"2014-03-03",21,999999999,2014,3,3,1,61,1,0.06,0,19,-32.6891197344451,"Optimal"
"1487",1487,"2014-03-03",22,999999999,2014,3,3,1,61,1,0.06,0,17.1,-39.1247866581173,"Optimal"
"1488",1488,"2014-03-03",23,999999999,2014,3,3,1,61,1,0.06,0,16,-43.6178069616792,"Optimal"
"1489",1489,"2014-03-04",0,999999999,2014,3,4,2,62,1,0.06,0,16,-1.71453934074489,"Optimal"
"1490",1490,"2014-03-04",1,999999999,2014,3,4,2,62,1,0.06,0,15.1,-5.72189798927921,"Optimal"
"1491",1491,"2014-03-04",2,999999999,2014,3,4,2,62,1,0.06,0,14,-10.2149182928411,"Optimal"
"1492",1492,"2014-03-04",3,999999999,2014,3,4,2,62,1,0.06,0,12.9,-14.707938596403,"Optimal"
"1493",1493,"2014-03-04",4,999999999,2014,3,4,2,62,1,0.06,0,12,-18.7152972449373,"Optimal"
"1494",1494,"2014-03-04",5,999999999,2014,3,4,2,62,1,0.06,0,12,-20.5371784458475,"Optimal"
"1495",1495,"2014-03-04",6,999999999,2014,3,4,2,62,1,25.425,0,12.9,-20.1735821991336,"Optimal"
"1496",1496,"2014-03-04",7,999999999,2014,3,4,2,62,1,123.03,1,14,43.3489925382172,"Optimal"
"1497",1497,"2014-03-04",8,999999999,2014,3,4,2,62,1,153.465,1,17.1,49.0548669902345,"Optimal"
"1498",1498,"2014-03-04",9,999999999,2014,3,4,2,62,1,160.99499,1,19.9,54.0322489597105,"Optimal"
"1499",1499,"2014-03-04",10,999999999,2014,3,4,2,62,1,169.905,1,23,59.7381234117279,"Optimal"
"1500",1500,"2014-03-04",11,999999999,2014,3,4,2,62,1,148.695,1,25,62.7728587610936,"Optimal"
"1501",1501,"2014-03-04",12,999999999,2014,3,4,2,62,1,137.745,1,27,65.8075941104592,"Optimal"
"1502",1502,"2014-03-04",13,999999999,2014,3,4,2,62,1,131.565,1,28.9,68.5994986323111,"Optimal"
"1503",1503,"2014-03-04",14,999999999,2014,3,4,2,62,1,123.42,1,28.9,66.7776174314009,"Optimal"
"1504",1504,"2014-03-04",15,999999999,2014,3,4,2,62,1,65.73,1,30,67.6268753331425,"Optimal"
"1505",1505,"2014-03-04",16,999999999,2014,3,4,2,62,1,0.6,1,30,65.8049941322323,"Optimal"
"1506",1506,"2014-03-04",17,999999999,2014,3,4,2,62,1,0.225,1,28.9,61.3119738286703,"Optimal"
"1507",1507,"2014-03-04",18,999999999,2014,3,4,2,62,1,0.12,1,28.9,59.4900926277602,"Optimal"
"1508",1508,"2014-03-04",19,999999999,2014,3,4,2,62,1,0.12,1,28.9,57.66821142685,"Optimal"
"1509",1509,"2014-03-04",20,999999999,2014,3,4,2,62,1,0.12,0,28.9,-6.82698660966945,"Optimal"
"1510",1510,"2014-03-04",21,999999999,2014,3,4,2,62,1,0.12,0,28.9,-8.64886781057963,"Optimal"
"1511",1511,"2014-03-04",22,999999999,2014,3,4,2,62,1,0.12,0,28.9,-10.4707490114898,"Optimal"
"1512",1512,"2014-03-04",23,999999999,2014,3,4,2,62,1,0.12,0,28,-14.4781076600241,"Optimal"
"1513",1513,"2014-03-05",0,999999999,2014,3,5,3,63,1,0.12,0,28,27.4251599609102,"Optimal"
"1514",1514,"2014-03-05",1,999999999,2014,3,5,3,63,1,0.12,0,27,23.1749704848621,"Optimal"
"1515",1515,"2014-03-05",2,999999999,2014,3,5,3,63,1,0.12,0,26.1,19.1676118363278,"Optimal"
"1516",1516,"2014-03-05",3,999999999,2014,3,5,3,63,1,0.12,0,25,14.6745915327659,"Optimal"
"1517",1517,"2014-03-05",4,999999999,2014,3,5,3,63,1,0.12,0,25,12.8527103318557,"Optimal"
"1518",1518,"2014-03-05",5,999999999,2014,3,5,3,63,1,0.12,0,24.1,8.84535168332136,"Optimal"
"1519",1519,"2014-03-05",6,999999999,2014,3,5,3,63,1,26.49,0,24.1,7.02347048241117,"Optimal"
"1520",1520,"2014-03-05",7,999999999,2014,3,5,3,63,1,116.46,1,25,70.0603835647343,"Optimal"
"1521",1521,"2014-03-05",8,999999999,2014,3,5,3,63,1,152.67,1,26.1,70.9096414664759,"Optimal"
"1522",1522,"2014-03-05",9,999999999,2014,3,5,3,63,1,151.455,1,27,71.2732377131898,"Optimal"
"1523",1523,"2014-03-05",10,999999999,2014,3,5,3,63,1,137.685,1,27,69.4513565122796,"Optimal"
"1524",1524,"2014-03-05",11,999999999,2014,3,5,3,63,1,132.36,1,27.3,68.3579677939108,"Optimal"
"1525",1525,"2014-03-05",12,999999999,2014,3,5,3,63,1,116.535,1,26.35,64.2291937316196,"Optimal"
